0,IMG_ID,2,3,4,5,6,7,8,9,10,11,LON,LAT,14,15,16,17,18,19,20,21,22,23,24
24601,8958349894.jpg,fb8e33c81635d89dfa8683283ec5a82d,47344243@N03,Andy+M+Smith,13:05.0,1370429723,SAMSUNG-SGH-I747,2013-06-01+16.13.05,,"british+columbia,canada,vancouver+island,victoria,victoria+harbour",,-123.369425,48.422055,16,http://www.flickr.com/photos/47344243@N03/8958349894/,http://farm4.staticflickr.com/3803/8958349894_e99fb19dbd.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,3803,4,e99fb19dbd,6726e8c9a1,jpg,0
24607,3993363938.jpg,7d22d59fb195c6e98b35e960c6cfb168,33756516@N07,rrrtem,57:47.0,1255017490,NIKON+CORPORATION+NIKON+D300,woody,Morning.+Rain.+%0A2009%2F10%2F08+-+Kaliningrad,"city,kaliningrad,koenigsberg,life,people,rain,russia,street,umbrella",,20.502204,54.704391,11,http://www.flickr.com/photos/33756516@N07/3993363938/,http://farm3.staticflickr.com/2467/3993363938_652db67a54.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,2467,3,652db67a54,e6635a87f1,jpg,0
24610,13128013445.jpg,8e728199aa566227b0ae2e31c914b8d,37289194@N03,Carlos+Velayos,41:57.0,1394724609,SONY+DSLR-A850,Azud+-1-,Muralla+de+Avila+al+atardecer.+Lienzos+sur+y+oeste+desde+la+margen+izquierda+del+R%C3%ADo+Adaja.+La+construcci%C3%B3n+de+piedra+es+el+azud+existente+en+ese+punto.,"adaja,avila,azud,azul,cielo,muralla,murallas,nubes",,-4.708993,40.65677,16,http://www.flickr.com/photos/37289194@N03/13128013445/,http://farm8.staticflickr.com/7391/13128013445_6d1aba89ef.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,7391,8,6d1aba89ef,144405b8d0,jpg,0
24630,3600454715.jpg,b9b81e17f984f5ecb6d74b7ac6fd49d8,38678621@N06,fl%C3%B6schen,24:09.0,1244309953,NIKON+CORPORATION+NIKON+D80,Mastenwald,,"boot,karlskrona,nordeuropa,onrails08,reise,schweden,skandinavien,stadt,sverige,yacht",,15.590114,56.167922,15,http://www.flickr.com/photos/38678621@N06/3600454715/,http://farm4.staticflickr.com/3330/3600454715_c4fe51e51b.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,3330,4,c4fe51e51b,ee872748c1,jpg,0
24676,260430401.jpg,28e7ee3f71feb64fc697de5a2e8fd61,82546833@N00,zach+kowalczyk,32:52.0,1159942170,DMC-FZ20,snail+diptych,,"2006,bloomington,indiana,macro,me,my+backyard,nature,slimy,snail",,-86.426605,39.209507,16,http://www.flickr.com/photos/82546833@N00/260430401/,http://farm1.staticflickr.com/117/260430401_8895de636d.jpg,Attribution-NonCommercial License,http://creativecommons.org/licenses/by-nc/2.0/,117,1,8895de636d,8895de636d,jpg,0
24687,3045266993.jpg,9a213b85422f592a8c83776fc9fad49,22489773@N02,Toby+Simkin,57:53.0,1227193509,Canon+DIGITAL+IXUS+900Ti,IMG_1638,,"beijing,china,city",,116.327362,39.940804,10,http://www.flickr.com/photos/22489773@N02/3045266993/,http://farm4.staticflickr.com/3012/3045266993_0231f7c89c.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,3012,4,0231f7c89c,7b6d8344a7,jpg,0
24690,5909168337.jpg,64e8b84f5c9b37aaa822524ea0735734,47652414@N06,Colombia+en+Fotos,13:18.0,1309977717,Samsung+Techwin+%3CKENOX+S630++%2F+Samsung+S630%3E,por+Karla+Sanchez+y+Santiago,Taller+de+Fotograf%C3%ADa+en+La+Sierra+-+sesiones+con+c%C3%A1mara+digital,"barrio,digital,lasierra,medell%C3%ADn,medellin,taller",,-75.530329,6.235959,16,http://www.flickr.com/photos/47652414@N06/5909168337/,http://farm7.staticflickr.com/6023/5909168337_6a53d271d8.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,6023,7,6a53d271d8,51a19f9253,jpg,0
24695,7572872378.jpg,5c5e74208ff4c63943c4c055b4ef442,14878709@N00,damiandude,43:43.0,1342335362,Panasonic+DMC-FZ38,nunnington+hall+south+lawn+from+balcony,,"array,nunnington",,-0.974521,54.208189,14,http://www.flickr.com/photos/14878709@N00/7572872378/,http://farm9.staticflickr.com/8007/7572872378_915297c423.jpg,Attribution-NonCommercial License,http://creativecommons.org/licenses/by-nc/2.0/,8007,9,915297c423,fb58171deb,jpg,0
24700,8412573394.jpg,9cd84b602b47d6f392de8d6e83d330bd,92459324@N03,jusaluh,06:42.0,1359062565,Canon+EOS+DIGITAL+REBEL+XSi,mochilao-206,,"backpacking,bolivia,la+paz,mochil%C3%A3o,south+america",,-68.138194,-16.496789,14,http://www.flickr.com/photos/92459324@N03/8412573394/,http://farm9.staticflickr.com/8362/8412573394_1aa9cbfed0.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,8362,9,1aa9cbfed0,d877295fb7,jpg,0
24704,3593058862.jpg,d8e8d2f9f912c582abe495a3b62af1d0,46575101@N00,Doha+Sam,08:49.0,1244051494,NIKON+CORPORATION+NIKON+D80,All+White%2C+We+Can+Do+That+II,After+explaining+to+my+wife+umpteem+times+that+I+can%27t+do+white+backgrounds+with+one+single+flash+I+decided+to+give+in+and+just+do+the+impossible...%0A%0AD80%2C+single+SB600+off+camera%2C+home-built+softbox.,"cake,cooking,cupcake,d80,decoration,doha,flash,home,indoors,nikon,qatar,sam+agnew,smashandgrabphoto.com,softbox",,51.505097,25.26155,16,http://www.flickr.com/photos/46575101@N00/3593058862/,http://farm4.staticflickr.com/3608/3593058862_f8dddfe3d3.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,3608,4,f8dddfe3d3,5187ccf952,jpg,0
24751,3737460690.jpg,11463bcf57cfe77c28c8dfe6fd16f,35057265@N00,Jorisbe,08:04.0,1248052255,SONY+DSLR-A300,DSC05943,%28null%29,,,10.728333,59.910052,16,http://www.flickr.com/photos/35057265@N00/3737460690/,http://farm3.staticflickr.com/2527/3737460690_c9c80006a5.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,2527,3,c9c80006a5,28930e8960,jpg,0
24755,5848117405.jpg,32f2b44b1c6e67395f4179eec7852bf3,33506067@N00,ingoism,29:34.0,1308488028,Canon+EOS+400D+DIGITAL,Port+de+Soller,,"2011,baleares,boat,boot,esp,fr%C3%BChjahr,ingoism,mallorca,port+de+soller,spain,urlaub",,2.695194,39.797755,16,http://www.flickr.com/photos/33506067@N00/5848117405/,http://farm4.staticflickr.com/3036/5848117405_741e4aed2c.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,3036,4,741e4aed2c,e17bde563c,jpg,0
24762,8102845547.jpg,6369b1a7ae3c0b66a9520bf83d513d1,83357523@N00,mardy78,11:00.0,1350659085,Minolta+Alpha-7,Colores+del+autumno,,"film,pellicola",,24.996563,60.282436,16,http://www.flickr.com/photos/83357523@N00/8102845547/,http://farm9.staticflickr.com/8189/8102845547_eede42f40a.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,8189,9,eede42f40a,19bddc8f3c,jpg,0
24787,3741779142.jpg,462cbe676f36c3ed1e5b3faaaa6428fe,35346249@N05,%7B+JHGagle+%7C+Photo+%7D,32:51.0,1248148057,NIKON+CORPORATION+NIKON+D60,Union+Station+-+Washington+DC,,"29jul09,d60,dc,gagle,jhgagle,jonathan,jonathan.gagle,metro,nikon,station,union,washington",,-77.006435,38.897045,14,http://www.flickr.com/photos/35346249@N05/3741779142/,http://farm3.staticflickr.com/2597/3741779142_13ffe0565c.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,2597,3,13ffe0565c,d1617c7228,jpg,0
24799,5564641547.jpg,d9d2893f781e6f6827f33c39eab7a72,80384851@N00,loop_oh,59:14.0,1301250800,Canon+EOS+50D,zone+Y,GAK+shop+in+Brighton+%2F+United+Kingdom.,"amp,bath,brighton,brighton+pier,britain,britannien,east,east+sussex,england,gak,gb,great,great+britain,gro%C3%9Fbritannien,grossbritannien,guitar,hove,keyboard,kingdom,pier,sea,sea+bath,sea+bathing,seebad,shop,store,sussex,uk,united,united+kingdom",,-0.139217,50.825748,16,http://www.flickr.com/photos/80384851@N00/5564641547/,http://farm6.staticflickr.com/5229/5564641547_840f68c354.jpg,Attribution-NoDerivs License,http://creativecommons.org/licenses/by-nd/2.0/,5229,6,840f68c354,1c6851fcb1,jpg,0
24810,8459830522.jpg,4aabbc0f364472a76548d63c24be041,8859804@N05,lilas59,43:26.0,1360445935,FUJIFILM+X10,F%C3%A9lix+Auvray+%2C+peintre%2C+%C3%A9crivain+et+caricaturiste+%2Cn%C3%A9+en+1800+%C3%A0+Cambrai,Mus%C3%A9e+des+Beaux+Arts+de+CAMBRAI,"cambrai,france,frankreich,frankrijk,mus%C3%A9e,museum",,3.230313,50.173256,16,http://www.flickr.com/photos/8859804@N05/8459830522/,http://farm9.staticflickr.com/8107/8459830522_aac422c7fb.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,8107,9,aac422c7fb,199204292a,jpg,0
24812,4075694836.jpg,5c92e5493b9e6026bf5bb013a7d5cb73,33858110@N05,DFDCWeb,35:51.0,1257356047,Canon+EOS+DIGITAL+REBEL+XTi,IMG_8263,,,,-87.755613,42.057274,15,http://www.flickr.com/photos/33858110@N05/4075694836/,http://farm3.staticflickr.com/2580/4075694836_f1f2be7921.jpg,Attribution-NoDerivs License,http://creativecommons.org/licenses/by-nd/2.0/,2580,3,f1f2be7921,804d2de5b2,jpg,0
24820,3870130541.jpg,e01f802fa0583df7a4378b2b9f15c61,7414413@N05,domesticat,50:04.0,1251641510,NIKON+CORPORATION+NIKON+D80,Trains+have+fronts%2C+too%21,Shot+for+Jacob+to+show+Thomas.++Here%27s+what+the+front+of+a+Paris+metro+train+looks+like.,raw,,2.347104,48.855458,14,http://www.flickr.com/photos/7414413@N05/3870130541/,http://farm3.staticflickr.com/2561/3870130541_4833c148da.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,2561,3,4833c148da,17f4b8af1d,jpg,0
24826,8130871474.jpg,39df31d6f8c19d73f818d03966ff3d5a,10354154@N05,AJ+Yakstrangler,58:18.0,1351430067,Canon+PowerShot+G12,27+Oct+2012+Halloween+The+Sal+Nottingham+%28192%29,,"halloween,helloween,nottingham,olde,sal,salutation,yakstrangler,ye,ye+old+salutation,ye+olde+salutation+inn,ye+olde+salutation+inn%2C+nottingham%2C+england",,-1.151762,52.951191,16,http://www.flickr.com/photos/10354154@N05/8130871474/,http://farm9.staticflickr.com/8185/8130871474_5460bb847e.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,8185,9,5460bb847e,78e5aba3ff,jpg,0
24857,3334002348.jpg,6d19a4bb63248cffa935ac2e054e6,9298016@N08,Ming-Yen+Lee,10:24.0,1236371807,Panasonic+DMC-FX30,Royal+France+Day+8+-+434,,"france,paris,ship+tour",,2.3333,48.866699,16,http://www.flickr.com/photos/9298016@N08/3334002348/,http://farm4.staticflickr.com/3311/3334002348_5d53a4bd51.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,3311,4,5d53a4bd51,03b869b21b,jpg,0
24866,8082809184.jpg,4ae03499b3ef7f34ed7d4f35265bbdd8,10175246@N08,psyberartist,26:18.0,1350138697,Canon+EOS+REBEL+T1i,Howth,,"architecture,atlantic,boats,coast,fishing,harbor,howth,ireland,landscape,marine,maritime,nautical,ocean,ruins,sea,seascape,shore,stone",,-6.068572,53.389215,13,http://www.flickr.com/photos/10175246@N08/8082809184/,http://farm9.staticflickr.com/8052/8082809184_d2c34c6a52.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,8052,9,d2c34c6a52,c1e80de66d,jpg,0
24868,2664395509.jpg,89dcfd6ee3527510e533233d372b4a58,21671592@N02,magn3tik,13:52.0,1215977308,Canon+EOS+400D+DIGITAL,IMG_6736,,"mariage,wedding",,-0.216851,46.964556,14,http://www.flickr.com/photos/21671592@N02/2664395509/,http://farm4.staticflickr.com/3198/2664395509_4aa306cbe0.jpg,Attribution-ShareAlike License,http://creativecommons.org/licenses/by-sa/2.0/,3198,4,4aa306cbe0,f2a90ae9a1,jpg,0
24890,13429941383.jpg,fa8295f13d92252699c245a9518786f5,43743141@N02,United+Way+of+Greater+St.+Louis,10:12.0,1395854713,Canon+EOS+REBEL+T3i,2014+Illinois+Division+Board+Reception,Several+board+members+from+the+Illinois+Division+of+United+Way+of+Greater+St.+Louis+gathered+at+Cutter%27s+Bar+and+Grill+in+Belleville%2C+IL+on+Tuesday%2C+March+25%2C+for+a+reception+to+network%2C+mingle%2C+and+meet+new+United+Way+staff+members.+United+Way+of+Greater+St.+Louis+President+and+CEO%2C+Orv+Kimbrough%2C+lead+a+Q+%26+A+session+with+board+members+centered+on+United+Way%E2%80%99s+dedication+to+the+Illinois+region+as+an+essential+part+of+the+organization.,"2014,board+of+directors,cutter%27s+bar+and+grill,illinois+division,networking,reception,swansea%2C+il,united+way,united+way+of+greater+st.+louis",,-89.963371,38.514854,16,http://www.flickr.com/photos/43743141@N02/13429941383/,http://farm4.staticflickr.com/3808/13429941383_0a84bb9609.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,3808,4,0a84bb9609,ac6e35e586,jpg,0
24892,3427341325.jpg,e73c57becb3b7df4721bb7d8dd107f7,38093567@N00,neil+banas,17:59.0,1239330631,FUJIFILM+FinePix+F10,DSCF0308.JPG,,"2009,amanda,geyser,geysir,iceland,richard,steam,strokkur,winter",,-20.354747,64.285036,12,http://www.flickr.com/photos/38093567@N00/3427341325/,http://farm4.staticflickr.com/3335/3427341325_616ec722bf.jpg,Attribution-NonCommercial License,http://creativecommons.org/licenses/by-nc/2.0/,3335,4,616ec722bf,a54769a0c7,jpg,0
24900,3641477400.jpg,59fca5d8de299e39523990de9f3a871e,34916887@N06,Marrakech99,52:50.0,1245421146,Canon+EOS+1000D,Bl%C3%A4uling+%28Lycaenidae%29,,"bl%C3%A4uling,butterfly,canon,gmt,gtm,leutratal,lycaenidae,natur,schmetterling",,11.553325,50.869976,13,http://www.flickr.com/photos/34916887@N06/3641477400/,http://farm4.staticflickr.com/3272/3641477400_56a319ec67.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,3272,4,56a319ec67,8744bc2a4f,jpg,0
24906,3345665455.jpg,a6fed9217098e77621633028bf4421f9,32005048@N06,Arthur+Chapman,52:55.0,1236759608,Canon+EOS+400D+DIGITAL,Harpyia+microsticta+%28Notodontidae%29,Moth+%28Harpyia+microsticta%29+at+Leader+Village+Hotel%2C+Buluowan%2C+Taroko+Gorge%2C+Taiwan.+Photographed+on+28+February+2009,"buluowan,harpyia,harpyia+microsticta,insecta,insects,leader+village+hotel,lepidoptera,microsticta,moths,notodontidae,taiwan,taroko+gorge","geo%3Acountry%3Dtaiwan,geocode%3Aaccuracy%3D200+meters,geocode%3Amethod%3Dgoogle+earth,taxonomy%3Abinomial%3Dharpyia+microsticta,taxonomy%3Aclass%3Dinsecta,taxonomy%3Afamily%3Dnotodontidae,taxonomy%3Agenus%3Dharpyia,taxonomy%3Akingdom%3Danimalia,taxonomy%3Aorder%3Dlepidoptera,taxonomy%3Aphylum%3Darthropoda",121.5721,24.1698,16,http://www.flickr.com/photos/32005048@N06/3345665455/,http://farm4.staticflickr.com/3377/3345665455_0db89f310c.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,3377,4,0db89f310c,7e4f7bf060,jpg,0
24907,5382023348.jpg,caed78965dce99b1cf26782c6357e2,53153433@N03,djnisbet,58:56.0,1295812289,Canon+PowerShot+S90,Brass+Monkey+-+2011+--+Alister+Robson+--+1-23-2011+11-58-56+AM.jpg,,"alister+robson,brass+monkey,brass+monkey+-+2011,elvet+striders,half+marathon,people+-+running,racing+alister+robson+brass+monkey+-+2011,road+race",,-1.091159,53.939716,16,http://www.flickr.com/photos/53153433@N03/5382023348/,http://farm6.staticflickr.com/5089/5382023348_d353424c49.jpg,Attribution-NonCommercial License,http://creativecommons.org/licenses/by-nc/2.0/,5089,6,d353424c49,60941c276a,jpg,0
24908,10200406944.jpg,8a46fc443990dec59ec381c2836bc26e,28685581@N06,rocbolt,22:07.0,1381461242,Canon+PowerShot+G12,Topaz+Japanese+Internment+Camp,,,,-112.772167,39.417333,16,http://www.flickr.com/photos/28685581@N06/10200406944/,http://farm4.staticflickr.com/3722/10200406944_c3141b116a.jpg,Attribution-NonCommercial License,http://creativecommons.org/licenses/by-nc/2.0/,3722,4,c3141b116a,f9320cc05d,jpg,0
24918,3080703702.jpg,7ad723f83861774df43aa8926933e085,97311228@N00,fliesyan,49:12.0,1228331714,NIKON+CORPORATION+NIKON+D80,DSC_7136.jpg,,"%E5%8B%BE%E9%A8%B0%E7%BE%85%E6%B5%AE%E7%BE%A4,%E5%8F%B0%E5%8D%97%E7%B8%A3,%E5%8F%B0%E5%8D%97%E7%B8%A3242%E5%9C%98,%E5%98%89%E5%8D%97%E8%97%A5%E7%90%86%E7%A7%91%E6%8A%80%E5%A4%A7%E5%AD%B8,11,2008,25%E5%B1%86%E5%85%A5%E5%9C%98%E8%A8%93%E7%B7%B4%E7%87%9F",,120.198997,22.91094,16,http://www.flickr.com/photos/97311228@N00/3080703702/,http://farm4.staticflickr.com/3168/3080703702_09ee89f610.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,3168,4,09ee89f610,7291a90724,jpg,0
24992,3526448594.jpg,d6439c147631a5de75781f8143dbcb6,26955481@N07,yrrek,40:42.0,1242156396,Panasonic+DMC-FZ30,Heddon+Valley+by+Yrrek-33,,"devon,heddon+valley,national+trust,river,river+heddon",,-3.947954,51.221453,13,http://www.flickr.com/photos/26955481@N07/3526448594/,http://farm4.staticflickr.com/3544/3526448594_60a2415ece.jpg,Attribution-ShareAlike License,http://creativecommons.org/licenses/by-sa/2.0/,3544,4,60a2415ece,1b1c0b4bed,jpg,0
25005,5180107310.jpg,687fd182c87e3b15e5570cbc14ad4e,51045845@N08,siwild,58:00.0,1289859908,Reconyx+RapidFire,Central+American+Agouti,This+Central+American+Agouti%2C+%3Ci%3EDasyprocta+punctata%3C%2Fi%3E%2C+was+photographed+in+Panama%2C+as+part+of+a+research+project+utilizing+motion-activated+camera-traps.%0A%0AYou+are+invited+to+go+WILD+on+Smithsonian%27s+interactive+website%2C+%3Ca+href%3D%22http%3A%2F%2Fsmithsonianwild.si.edu%2Fwild.cfm%3Fid%3D608887%26fid%3D5180107310%26%22+rel%3D%22nofollow%22%3ESmithsonian+WILD%3C%2Fa%3E%2C+to+learn+more+about+the+research+and+browse+photos+like+this+from+around+the+world.%0A%0A%3Ca+href%3D%22http%3A%2F%2Fsiwild.si.edu%2Fwild.cfm%3Ffid%3D5180107310%22+rel%3D%22nofollow%22%3Esiwild.si.edu%2Fwild.cfm%3Ffid%3D5180107310%3C%2Fa%3E,"bci,central+american+agouti,dasyprocta+punctata,rodents+and+rabbits","br%3Abatch%3Dsla06_20110103_051613,geo%3Alocality%3Dpanama,sequence%3Aid%3D29980,sequence%3Aindex%3D13,sequence%3Akey%3D10,sequence%3Alength%3D20,siwild%3Acamdeploy%3D1330,siwild%3Adate%3D2009-06-25+07%3A58%3A00.0,siwild%3Aimageid%3D608887,siwild%3Alocation%3D1852,siwild%3Aplot%3D64,siwild%3Arank%3D0,siwild%3Aregion%3Dpanama,siwild%3Aspecies%3D119,siwild%3Astudy%3Dfruiting+palm+trees,siwild%3Astudyid%3Dpana_palm,siwild%3Atrigger%3D62435,taxonomy%3Acommon%3Dcentral+american+agouti,taxonomy%3Agroup%3Drodents+and+rabbits,taxonomy%3Aspecies%3Ddasyprocta+punctata",-79.826939,9.15919,16,http://www.flickr.com/photos/51045845@N08/5180107310/,http://farm2.staticflickr.com/1032/5180107310_c9fd847c5f.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,1032,2,c9fd847c5f,4c69a3ff26,jpg,0
25009,6877288495.jpg,4280724ccbd53c4383e5a4ef57919f,9161595@N03,Chris+Devers,34:02.0,1329251642,,The+lizards+are+terrible.+http%3A%2F%2Fpost.ly%2F5N7KO,%3Ca+href%3D%22http%3A%2F%2Fposterous.com%22+rel%3D%22nofollow%22%3EPosted+via+email%3C%2Fa%3E+++to+%3Ca+href%3D%22http%3A%2F%2Fcdevers.posterous.com%22+rel%3D%22nofollow%22%3E%E2%98%9B+HoloChromaCinePhotoRamaScope%E2%80%BD%3C%2Fa%3E%3A+%3Ca+href%3D%22http%3A%2F%2Fcdevers.posterous.com%2Fthe-lizards-are-terrible-httppostly5n7ko%22+rel%3D%22nofollow%22%3Ecdevers.posterous.com%2Fthe-lizards-are-terrible-httppostly...%3C%2Fa%3E.++++%3Ci%3Evia+twitterrific+...%3C%2Fi%3E,,"exif%3Afilename%3Ddsc_.jpg,exif%3Aorientation%3Dhorizontal+%28normal%29,flickrstats%3Afavorites%3D1,meta%3Aexif%3D1350312346,meta%3Aexif%3D1350314999,meta%3Aexif%3D1350316969",-82.188983,28.028244,16,http://www.flickr.com/photos/9161595@N03/6877288495/,http://farm8.staticflickr.com/7202/6877288495_384f48a12c.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,7202,8,384f48a12c,bac28771e5,jpg,0
25020,7240362942.jpg,d9c2feee98b5ed61c95649ad355cd3f9,61327673@N05,p+for+petrina,27:00.0,1337592420,,In+progress,pages+from+the+visual+diary%2C+an+experimental+imaged+created+by+year+10+student,"air+brush,altered+background,art,art+department,bundaberg,dirty+linen+art+space,feathers,fledglings,mixed+media,nbshs,north+bundaberg+state+high+school,portrait,self,stencil,stencil+art,visual+art,wings",,152.339859,-24.84933,13,http://www.flickr.com/photos/61327673@N05/7240362942/,http://farm8.staticflickr.com/7231/7240362942_75523e89fb.jpg,Attribution-NonCommercial License,http://creativecommons.org/licenses/by-nc/2.0/,7231,8,75523e89fb,b48fed8531,jpg,0
25021,9835842583.jpg,71f3748f2f9b16e21fab75e43878b5,74459232@N00,Chad+Horwedel,49:40.0,1379680838,NIKON+CORPORATION+NIKON+D7000,Parade+Lap,,"autobahn,car,classic,ford,ford+mustang,illinois,joliet,mustang,parade+lap",,-88.125586,41.455046,14,http://www.flickr.com/photos/74459232@N00/9835842583/,http://farm8.staticflickr.com/7282/9835842583_186eb97c0c.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,7282,8,186eb97c0c,2fc316f781,jpg,0
25025,5283307083.jpg,2a48cbf6735fb7466e285720c43d696a,54238729@N07,mayanais,22:14.0,1293049924,Panasonic+DMC-FZ38,Vancouver%2C+BC,Vancouver%2C+Canada.+Juin+2010.,"bc,british+colombia,britishcolumbia,canada,canada%2C+bc,canucks,colombie-britannique,gare,gas,gastown,gaz,mer,nord,ouest,pacific+central,station,train,ubc,vancouver,west+coast",,-123.133392,49.287067,11,http://www.flickr.com/photos/54238729@N07/5283307083/,http://farm6.staticflickr.com/5205/5283307083_33ba5d4bdd.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,5205,6,33ba5d4bdd,eed0b6a000,jpg,0
25031,8207819388.jpg,c292bbe81a9592bef2cc3e74f31086aa,79551604@N00,juliusbulius,14:54.0,1353553697,Apple+iPhone+4S,pano_IMG_6251,,panorama,,-122.428001,37.7325,16,http://www.flickr.com/photos/79551604@N00/8207819388/,http://farm9.staticflickr.com/8480/8207819388_67e943b79a.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,8480,9,67e943b79a,2cef05e417,jpg,0
25036,5754752788.jpg,9815f696be1aca9cbad165a5fc5c4d69,38306945@N02,ChrisHamby,44:50.0,1306239543,Canon+EOS+DIGITAL+REBEL,IMG_5252,,,,-81.933417,40.811227,15,http://www.flickr.com/photos/38306945@N02/5754752788/,http://farm4.staticflickr.com/3558/5754752788_4e0da5df8f.jpg,Attribution-ShareAlike License,http://creativecommons.org/licenses/by-sa/2.0/,3558,4,4e0da5df8f,ed2a457d60,jpg,0
25052,5609639430.jpg,1d4a1e325886896b597d3cc3bb603070,60231557@N07,nemor2,47:45.0,1302518865,,1923+Daimler+57hp+9.4+Litre+Hooper+Limousine_IMG_2588,,"alte+autos,antique+car,antique+cars,automobile,automobiles,bouchon+des+radiateur,car+show,cars,classic,classic+car,classic+cars,hood+ornaments,k%C3%BChlerfigur,k%C3%BChlerfiguren+bonnets,mascots,old+car,old+cars,oldie,oldies,oldtimer,prewar+car,prewar+cars,voiture",,6.989868,51.424583,15,http://www.flickr.com/photos/60231557@N07/5609639430/,http://farm6.staticflickr.com/5069/5609639430_c98af388c3.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,5069,6,c98af388c3,e4564d45a3,jpg,0
25065,7006913150.jpg,bd7a61b36d2b95119ccb455db67077ec,9606104@N07,Grant+Gouldon,09:04.0,1336408596,NIKON+CORPORATION+NIKON+D40X,DSC_0859,,,,-122.083275,37.061718,15,http://www.flickr.com/photos/9606104@N07/7006913150/,http://farm8.staticflickr.com/7200/7006913150_97589dd02a.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,7200,8,97589dd02a,32812d4d78,jpg,0
25067,4029934636.jpg,1f1961ce9b68f4b79c8286b3643e1b2,30992271@N07,Crack-Shot,53:51.0,1256064865,KONICA+MINOLTA+DYNAX+5D,28,,"%2709,2009,asfalt,asphalt,auto,autosport,autosports,bend,bocht,brynildsen,car,cars,catalu%C3%B1a,catalunya,costa,crack-shot,daurada,daurade,el,el+montmell,eyvind,fabia,j-wrc,montmell,motorsport,motorsports,p-wrc,racc,race,ralley,rally,rallye,s2000,salou,skoda,slingerland,spain,spanje,speed,sport,sports,ss6,tiemen,wrc",,1.400628,41.315014,15,http://www.flickr.com/photos/30992271@N07/4029934636/,http://farm4.staticflickr.com/3270/4029934636_96fdf3df4c.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,3270,4,96fdf3df4c,bce6d3fd98,jpg,0
